Test ID,ADC,Voltage
67,DAQ_VDACOUT,0.9990234375
67,DAQ_VSSA,0.037109375
67,DAQ_VDDTX,0.08835565476190475
67,DAQ_VDDRX,0.09533110119047619
67,DAQ_VDD,0.09068080357142858
67,DAQ_VDDA,0.08835565476190475
67,DAQ_VREF,0.505859375
67,WEST_VDACOUT,0.9990234375
67,WEST_VSSA,0.0302734375
67,WEST_VDDTX,0.07440476190476192
67,WEST_VDDRX,0.07672991071428573
67,WEST_VDD,0.07672991071428573
67,WEST_VDDA,0.0720796130952381
67,WEST_VREF,0.4990234375
67,EAST_VDACOUT,0.9990234375
67,EAST_VSSA,0.0322265625
67,EAST_VDDTX,0.07672991071428573
67,EAST_VDDRX,0.08138020833333334
67,EAST_VDD,0.07905505952380953
67,EAST_VDDA,0.07672991071428573
67,EAST_VREF,0.501953125
73,DAQ_VDACOUT,0.9990234375
73,DAQ_VSSA,0.0283203125
73,DAQ_VDDTX,0.06742931547619048
73,DAQ_VDDRX,0.07672991071428573
73,DAQ_VDD,0.0720796130952381
73,DAQ_VDDA,0.06742931547619048
73,DAQ_VREF,0.498046875
73,WEST_VDACOUT,0.9990234375
73,WEST_VSSA,0.0322265625
73,WEST_VDDTX,0.07672991071428573
73,WEST_VDDRX,0.08370535714285715
73,WEST_VDD,0.07905505952380953
73,WEST_VDDA,0.07672991071428573
73,WEST_VREF,0.5009765625
73,EAST_VDACOUT,0.9990234375
73,EAST_VSSA,0.0341796875
73,EAST_VDDTX,0.08603050595238095
73,EAST_VDDRX,0.09300595238095238
73,EAST_VDD,0.08603050595238095
73,EAST_VDDA,0.08370535714285715
73,EAST_VREF,0.5048828125
79,DAQ_VDACOUT,0.9990234375
79,DAQ_VSSA,0.037109375
79,DAQ_VDDTX,0.08835565476190475
79,DAQ_VDDRX,0.09533110119047619
79,DAQ_VDD,0.09068080357142858
79,DAQ_VDDA,0.08835565476190475
79,DAQ_VREF,0.505859375
79,WEST_VDACOUT,0.9990234375
79,WEST_VSSA,0.0302734375
79,WEST_VDDTX,0.07440476190476192
79,WEST_VDDRX,0.07672991071428573
79,WEST_VDD,0.07672991071428573
79,WEST_VDDA,0.0720796130952381
79,WEST_VREF,0.4990234375
79,EAST_VDACOUT,0.9990234375
79,EAST_VSSA,0.0322265625
79,EAST_VDDTX,0.07672991071428573
79,EAST_VDDRX,0.08138020833333334
79,EAST_VDD,0.07905505952380953
79,EAST_VDDA,0.07672991071428573
79,EAST_VREF,0.501953125
86,DAQ_VDACOUT,0.9990234375
86,DAQ_VSSA,0.0283203125
86,DAQ_VDDTX,0.06742931547619048
86,DAQ_VDDRX,0.07672991071428573
86,DAQ_VDD,0.0720796130952381
86,DAQ_VDDA,0.06742931547619048
86,DAQ_VREF,0.498046875
86,WEST_VDACOUT,0.9990234375
86,WEST_VSSA,0.0322265625
86,WEST_VDDTX,0.07672991071428573
86,WEST_VDDRX,0.08370535714285715
86,WEST_VDD,0.07905505952380953
86,WEST_VDDA,0.07672991071428573
86,WEST_VREF,0.5009765625
86,EAST_VDACOUT,0.9990234375
86,EAST_VSSA,0.0341796875
86,EAST_VDDTX,0.08603050595238095
86,EAST_VDDRX,0.09300595238095238
86,EAST_VDD,0.08603050595238095
86,EAST_VDDA,0.08370535714285715
86,EAST_VREF,0.5048828125
93,DAQ_VDACOUT,0.9990234375
93,DAQ_VSSA,0.037109375
93,DAQ_VDDTX,0.08835565476190475
93,DAQ_VDDRX,0.09533110119047619
93,DAQ_VDD,0.09068080357142858
93,DAQ_VDDA,0.08835565476190475
93,DAQ_VREF,0.505859375
93,WEST_VDACOUT,0.9990234375
93,WEST_VSSA,0.0302734375
93,WEST_VDDTX,0.07440476190476192
93,WEST_VDDRX,0.07672991071428573
93,WEST_VDD,0.07672991071428573
93,WEST_VDDA,0.0720796130952381
93,WEST_VREF,0.4990234375
93,EAST_VDACOUT,0.9990234375
93,EAST_VSSA,0.0322265625
93,EAST_VDDTX,0.07672991071428573
93,EAST_VDDRX,0.08138020833333334
93,EAST_VDD,0.07905505952380953
93,EAST_VDDA,0.07672991071428573
93,EAST_VREF,0.501953125
101,DAQ_VDACOUT,0.9990234375
101,DAQ_VSSA,0.0283203125
101,DAQ_VDDTX,0.06742931547619048
101,DAQ_VDDRX,0.07672991071428573
101,DAQ_VDD,0.0720796130952381
101,DAQ_VDDA,0.06742931547619048
101,DAQ_VREF,0.498046875
101,WEST_VDACOUT,0.9990234375
101,WEST_VSSA,0.0322265625
101,WEST_VDDTX,0.07672991071428573
101,WEST_VDDRX,0.08370535714285715
101,WEST_VDD,0.07905505952380953
101,WEST_VDDA,0.07672991071428573
101,WEST_VREF,0.5009765625
101,EAST_VDACOUT,0.9990234375
101,EAST_VSSA,0.0341796875
101,EAST_VDDTX,0.08603050595238095
101,EAST_VDDRX,0.09300595238095238
101,EAST_VDD,0.08603050595238095
101,EAST_VDDA,0.08370535714285715
101,EAST_VREF,0.5048828125
114,DAQ_VDACOUT,0.9990234375
114,DAQ_VSSA,0.03515625
114,DAQ_VDDTX,1.46484375
114,DAQ_VDDRX,1.46484375
114,DAQ_VDD,1.467168898809524
114,DAQ_VDDA,1.46484375
114,DAQ_VREF,0.50390625
114,WEST_VDACOUT,0.9990234375
114,WEST_VSSA,0.033203125
114,WEST_VDDTX,1.4485677083333335
114,WEST_VDDRX,1.4485677083333335
114,WEST_VDD,1.4508928571428572
114,WEST_VDDA,1.4485677083333335
114,WEST_VREF,0.50390625
114,EAST_VDACOUT,0.9990234375
114,EAST_VSSA,0.03515625
114,EAST_VDDTX,1.453218005952381
114,EAST_VDDRX,1.453218005952381
114,EAST_VDD,1.4555431547619049
114,EAST_VDDA,1.453218005952381
114,EAST_VREF,0.5048828125
121,DAQ_VDACOUT,0.9990234375
121,DAQ_VSSA,0.03515625
121,DAQ_VDDTX,1.46484375
121,DAQ_VDDRX,1.46484375
121,DAQ_VDD,1.467168898809524
121,DAQ_VDDA,1.46484375
121,DAQ_VREF,0.50390625
121,WEST_VDACOUT,0.9990234375
121,WEST_VSSA,0.033203125
121,WEST_VDDTX,1.4485677083333335
121,WEST_VDDRX,1.4485677083333335
121,WEST_VDD,1.4508928571428572
121,WEST_VDDA,1.4485677083333335
121,WEST_VREF,0.50390625
121,EAST_VDACOUT,0.9990234375
121,EAST_VSSA,0.03515625
121,EAST_VDDTX,1.453218005952381
121,EAST_VDDRX,1.453218005952381
121,EAST_VDD,1.4555431547619049
121,EAST_VDDA,1.453218005952381
121,EAST_VREF,0.5048828125
141,WEST_VDDA,0.5029296875
141,WEST_VSSA,0.033203125
141,WEST_VDDTX,1.1750693633177571
141,WEST_VDDRX,1.1773510514018692
141,WEST_VDD,1.1773510514018692
141,WEST_VREF,0.5029296875
141,WEST_VDACOUT,0.9990234375
141,EAST_VDDA,0.505859375
141,EAST_VSSA,0.03515625
141,EAST_VDDTX,1.1796327394859814
141,EAST_VDDRX,1.1796327394859814
141,EAST_VDD,1.1819144275700935
141,EAST_VREF,0.50390625
141,EAST_VDACOUT,0.9990234375
141,DAQ_VDDA,0.4501953125
141,DAQ_VSSA,0.029296875
141,DAQ_VDDTX,1.051858206775701
141,DAQ_VDDRX,1.054139894859813
141,DAQ_VDD,1.054139894859813
141,DAQ_VREF,0.4970703125
141,DAQ_VDACOUT,0.9990234375
151,WEST_VDDA,0.5205078125
151,WEST_VSSA,0.0341796875
151,WEST_VDDTX,1.2161397488317758
151,WEST_VDDRX,1.2161397488317758
151,WEST_VDD,1.218421436915888
151,WEST_VREF,0.5029296875
151,WEST_VDACOUT,0.9990234375
151,EAST_VDDA,0.5224609375
151,EAST_VSSA,0.0341796875
151,EAST_VDDTX,1.218421436915888
151,EAST_VDDRX,1.220703125
151,EAST_VDD,1.220703125
151,EAST_VREF,0.5029296875
151,EAST_VDACOUT,0.9990234375
151,DAQ_VDDA,0.4658203125
151,DAQ_VSSA,0.029296875
151,DAQ_VDDTX,1.0860835280373833
151,DAQ_VDDRX,1.0883652161214954
151,DAQ_VDD,1.0860835280373833
151,DAQ_VREF,0.4970703125
151,DAQ_VDACOUT,0.9990234375
161,WEST_VDDA,0.5205078125
161,WEST_VSSA,0.033203125
161,WEST_VDDTX,1.2161397488317758
161,WEST_VDDRX,1.218421436915888
161,WEST_VDD,1.218421436915888
161,WEST_VREF,0.501953125
161,WEST_VDACOUT,0.9990234375
161,EAST_VDDA,0.51953125
161,EAST_VSSA,0.0341796875
161,EAST_VDDTX,1.2115763726635513
161,EAST_VDDRX,1.2138580607476634
161,EAST_VDD,1.2138580607476634
161,EAST_VREF,0.501953125
161,EAST_VDACOUT,0.9990234375
161,DAQ_VDDA,0.466796875
161,DAQ_VSSA,0.0283203125
161,DAQ_VDDTX,1.0906469042056075
161,DAQ_VDDRX,1.0929285922897198
161,DAQ_VDD,1.0906469042056075
161,DAQ_VREF,0.4970703125
161,DAQ_VDACOUT,0.9990234375
182,WEST_VDDA,0.4892578125
182,WEST_VSSA,0.033203125
182,WEST_VDDTX,1.143125730140187
182,WEST_VDDRX,1.143125730140187
182,WEST_VDD,1.143125730140187
182,WEST_VREF,0.501953125
182,WEST_VDACOUT,0.9990234375
182,EAST_VDDA,0.48828125
182,EAST_VSSA,0.0341796875
182,EAST_VDDTX,1.1408440420560748
182,EAST_VDDRX,1.143125730140187
182,EAST_VDD,1.143125730140187
182,EAST_VREF,0.5029296875
182,EAST_VDACOUT,0.9990234375
182,DAQ_VDDA,0.4404296875
182,DAQ_VSSA,0.0263671875
182,DAQ_VDDTX,1.0267596378504673
182,DAQ_VDDRX,1.0267596378504673
182,DAQ_VDD,1.0267596378504673
182,DAQ_VREF,0.4970703125
182,DAQ_VDACOUT,0.990234375
193,WEST_VDDA,0.5166015625
193,WEST_VSSA,0.033203125
193,WEST_VDDTX,1.204731308411215
193,WEST_VDDRX,1.2070129964953271
193,WEST_VDD,1.2070129964953271
193,WEST_VREF,0.5009765625
193,WEST_VDACOUT,0.9990234375
193,EAST_VDDA,0.521484375
193,EAST_VSSA,0.0341796875
193,EAST_VDDTX,1.218421436915888
193,EAST_VDDRX,1.218421436915888
193,EAST_VDD,1.218421436915888
193,EAST_VREF,0.501953125
193,EAST_VDACOUT,0.9990234375
193,DAQ_VDDA,0.47265625
193,DAQ_VSSA,0.037109375
193,DAQ_VDDTX,1.1066187207943927
193,DAQ_VDDRX,1.1066187207943927
193,DAQ_VDD,1.1066187207943927
193,DAQ_VREF,0.5068359375
193,DAQ_VDACOUT,0.9990234375
208,WEST_VDDA,0.509765625
208,WEST_VSSA,0.0322265625
208,WEST_VDDTX,1.1933228679906542
208,WEST_VDDRX,1.1933228679906542
208,WEST_VDD,1.1933228679906542
208,WEST_VREF,0.5009765625
208,WEST_VDACOUT,0.9990234375
208,EAST_VDDA,0.509765625
208,EAST_VSSA,0.03515625
208,EAST_VDDTX,1.1910411799065421
208,EAST_VDDRX,1.1910411799065421
208,EAST_VDD,1.1910411799065421
208,EAST_VREF,0.501953125
208,EAST_VDACOUT,0.9990234375
208,DAQ_VDDA,0.458984375
208,DAQ_VSSA,0.02734375
208,DAQ_VDDTX,1.070111711448598
208,DAQ_VDDRX,1.0723933995327102
208,DAQ_VDD,1.0723933995327102
208,DAQ_VREF,0.49609375
208,DAQ_VDACOUT,0.9990234375
238,WEST_VDDA,0.55078125
238,WEST_VSSA,0.0322265625
238,WEST_VDDTX,1.2868720794392523
238,WEST_VDDRX,1.2845903913551402
238,WEST_VDD,1.2868720794392523
238,WEST_VREF,0.501953125
238,WEST_VDACOUT,0.9990234375
238,EAST_VDDA,0.548828125
238,EAST_VSSA,0.033203125
238,EAST_VDDTX,1.282308703271028
238,EAST_VDDRX,1.282308703271028
238,EAST_VDD,1.2845903913551402
238,EAST_VREF,0.501953125
238,EAST_VDACOUT,0.9990234375
238,DAQ_VDDA,0.4951171875
238,DAQ_VSSA,0.02734375
238,DAQ_VDDTX,1.1545341705607477
238,DAQ_VDDRX,1.1568158586448598
238,DAQ_VDD,1.1568158586448598
238,DAQ_VREF,0.4970703125
238,DAQ_VDACOUT,0.9990234375
251,WEST_VDDA,0.595703125
251,WEST_VSSA,0.0322265625
251,WEST_VDDTX,1.389548043224299
251,WEST_VDDRX,1.3918297313084114
251,WEST_VDD,1.3918297313084114
251,WEST_VREF,0.501953125
251,WEST_VDACOUT,0.9990234375
251,EAST_VDDA,0.5947265625
251,EAST_VSSA,0.0341796875
251,EAST_VDDTX,1.3849846670560748
251,EAST_VDDRX,1.389548043224299
251,EAST_VDD,1.389548043224299
251,EAST_VREF,0.501953125
251,EAST_VDACOUT,0.9990234375
251,DAQ_VDDA,0.5361328125
251,DAQ_VSSA,0.02734375
251,DAQ_VDDTX,1.2503650700934579
251,DAQ_VDDRX,1.25264675817757
251,DAQ_VDD,1.25264675817757
251,DAQ_VREF,0.4970703125
251,DAQ_VDACOUT,0.9990234375
261,WEST_VDDA,0.587890625
261,WEST_VSSA,0.033203125
261,WEST_VDDTX,1.373576226635514
261,WEST_VDDRX,1.373576226635514
261,WEST_VDD,1.373576226635514
261,WEST_VREF,0.501953125
261,WEST_VDACOUT,0.9990234375
261,EAST_VDDA,0.5869140625
261,EAST_VSSA,0.0341796875
261,EAST_VDDTX,1.3690128504672898
261,EAST_VDDRX,1.371294538551402
261,EAST_VDD,1.373576226635514
261,EAST_VREF,0.501953125
261,EAST_VDACOUT,0.9990234375
261,DAQ_VDDA,0.529296875
261,DAQ_VSSA,0.02734375
261,DAQ_VDDTX,1.2343932535046729
261,DAQ_VDDRX,1.236674941588785
261,DAQ_VDD,1.236674941588785
261,DAQ_VREF,0.49609375
261,DAQ_VDACOUT,0.9990234375
272,WEST_VDDA,0.5234375
272,WEST_VSSA,0.033203125
272,WEST_VDDTX,1.220703125
272,WEST_VDDRX,1.222984813084112
272,WEST_VDD,1.222984813084112
272,WEST_VREF,0.5029296875
272,WEST_VDACOUT,0.9990234375
272,EAST_VDDA,0.5244140625
272,EAST_VSSA,0.03515625
272,EAST_VDDTX,1.222984813084112
272,EAST_VDDRX,1.2252665011682242
272,EAST_VDD,1.2252665011682242
272,EAST_VREF,0.5029296875
272,EAST_VDACOUT,0.9990234375
272,DAQ_VDDA,0.466796875
272,DAQ_VSSA,0.029296875
272,DAQ_VDDTX,1.0906469042056075
272,DAQ_VDDRX,1.0929285922897198
272,DAQ_VDD,1.0906469042056075
272,DAQ_VREF,0.49609375
272,DAQ_VDACOUT,0.9990234375
283,WEST_VDDA,0.498046875
283,WEST_VSSA,0.033203125
283,WEST_VDDTX,1.159097546728972
283,WEST_VDDRX,1.1636609228971964
283,WEST_VDD,1.1636609228971964
283,WEST_VREF,0.5009765625
283,WEST_VDACOUT,0.9990234375
283,EAST_VDDA,0.5009765625
283,EAST_VSSA,0.033203125
283,EAST_VDDTX,1.1682242990654206
283,EAST_VDDRX,1.1705059871495327
283,EAST_VDD,1.1705059871495327
283,EAST_VREF,0.5029296875
283,EAST_VDACOUT,0.9990234375
283,DAQ_VDDA,0.4560546875
283,DAQ_VSSA,0.037109375
283,DAQ_VDDTX,1.0655483352803738
283,DAQ_VDDRX,1.0655483352803738
283,DAQ_VDD,1.067830023364486
283,DAQ_VREF,0.505859375
283,DAQ_VDACOUT,0.9990234375
296,WEST_VDDA,0.529296875
296,WEST_VSSA,0.0322265625
296,WEST_VDDTX,1.2343932535046729
296,WEST_VDDRX,1.236674941588785
296,WEST_VDD,1.236674941588785
296,WEST_VREF,0.501953125
296,WEST_VDACOUT,0.9990234375
296,EAST_VDDA,0.5283203125
296,EAST_VSSA,0.0341796875
296,EAST_VDDTX,1.2343932535046729
296,EAST_VDDRX,1.2343932535046729
296,EAST_VDD,1.236674941588785
296,EAST_VREF,0.501953125
296,EAST_VDACOUT,0.9990234375
296,DAQ_VDDA,0.4755859375
296,DAQ_VSSA,0.02734375
296,DAQ_VDDTX,1.111182096962617
296,DAQ_VDDRX,1.113463785046729
296,DAQ_VDD,1.113463785046729
296,DAQ_VREF,0.4970703125
296,DAQ_VDACOUT,0.9990234375
308,WEST_VDDA,0.5263671875
308,WEST_VSSA,0.033203125
308,WEST_VDDTX,1.2298298773364487
308,WEST_VDDRX,1.2321115654205608
308,WEST_VDD,1.2298298773364487
308,WEST_VREF,0.501953125
308,WEST_VDACOUT,0.9990234375
308,EAST_VDDA,0.52734375
308,EAST_VSSA,0.03515625
308,EAST_VDDTX,1.2321115654205608
308,EAST_VDDRX,1.2343932535046729
308,EAST_VDD,1.2343932535046729
308,EAST_VREF,0.5029296875
308,EAST_VDACOUT,0.9990234375
308,DAQ_VDDA,0.470703125
308,DAQ_VSSA,0.029296875
308,DAQ_VDDTX,1.0997736565420562
308,DAQ_VDDRX,1.1020553446261683
308,DAQ_VDD,1.1020553446261683
308,DAQ_VREF,0.4970703125
308,DAQ_VDACOUT,0.9990234375
